,TF1,G1,G2,G3,TF2,G4,G5,G6,TF6,G7,G8,G9,TF3,TF4,TF5,TF7,model_id,timepoint
52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_3,22.0
53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_3,23.0
54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_3,24.0
55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_3,25.0
56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_3,26.0
57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_3,27.0
58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_3,28.0
59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_3,29.0
60,0.4171710000000001,0.47100999999999893,0.48804799999999854,0.47362499999999913,0.4121199999999993,0.459702999999998,0.46833299999999867,0.47963899999999876,0.4576309999999984,0.47493499999999944,0.4854109999999988,0.4920939999999984,0.489924,0.5161409999999983,0.5228479999999989,0.6683329999999984,bn_5,0.0
61,0.32121399999999944,0.3817299999999991,0.3973519999999995,0.39656999999999976,0.31768399999999974,0.38389399999999907,0.38827499999999987,0.39381199999999944,0.29309899999999983,0.40782599999999936,0.4100219999999987,0.41072099999999917,0.5105349999999996,0.5402429999999994,0.5865999999999999,0.8719980000000023,bn_5,1.0
62,0.2984359999999999,0.3343179999999996,0.34470599999999973,0.3365319999999997,0.29554100000000005,0.32750300000000004,0.33420499999999975,0.33571500000000026,0.15249500000000016,0.2750499999999996,0.2871389999999996,0.2794629999999996,0.5513120000000002,0.619109,0.7192440000000004,0.9497240000000012,bn_5,2.0
63,0.318631,0.32058000000000014,0.32951500000000006,0.3209259999999999,0.30490099999999987,0.30956599999999984,0.31249999999999983,0.31766499999999975,0.078516,0.16590600000000008,0.1740800000000001,0.168331,0.6279270000000001,0.7153920000000001,0.8249160000000001,0.9810809999999991,bn_5,3.0
64,0.3586349999999999,0.33587399999999984,0.33958299999999986,0.336233,0.33502700000000024,0.31861700000000015,0.31693799999999994,0.3232650000000001,0.035665999999999996,0.090628,0.09076400000000005,0.09739200000000002,0.7227629999999996,0.8109219999999995,0.9016909999999991,0.9940919999999992,bn_5,4.0
65,0.40167899999999995,0.3662789999999999,0.37149899999999997,0.367008,0.3705440000000001,0.34269999999999995,0.338698,0.34178800000000004,0.016652,0.04888700000000002,0.04552000000000001,0.051852000000000016,0.8062579999999997,0.8871599999999998,0.9462929999999999,0.9979899999999998,bn_5,5.0
66,0.436576,0.4018309999999999,0.404841,0.4070699999999999,0.4060889999999999,0.3785829999999999,0.370992,0.37392899999999996,0.006020000000000001,0.023424000000000007,0.018678000000000004,0.026100999999999996,0.871271,0.9336100000000002,0.9750060000000003,0.999627,bn_5,6.0
