,TF1,G1,G2,G3,TF2,G4,G5,G6,TF6,G7,G8,G9,TF3,TF4,TF5,TF7,model_id,timepoint
84,0.9602940000000001,0.9236370000000003,0.9232510000000002,0.9242490000000001,0.964084,0.9267530000000002,0.928114,0.9284990000000002,0.000406,0.002015,0.002418,0.0015000000000000005,0.96928,0.991458,0.997974,1.0000050000000003,bn5,8.0
85,0.9786689999999999,0.9543009999999998,0.9542949999999998,0.955701,0.980622,0.9559519999999999,0.958606,0.9579009999999999,0.00016800000000000002,0.001049,0.0010040000000000001,0.000642,0.9853180000000001,0.9956670000000002,0.9990930000000001,0.9999969999999999,bn5,9.0
86,0.9884249999999999,0.9739119999999999,0.9730909999999998,0.9747039999999998,0.9894489999999999,0.9744470000000001,0.97555,0.976608,0.0001,0.000491,0.000426,0.0002,0.9926029999999999,0.99824,0.9996649999999999,1.0000019999999998,bn5,10.0
87,0.9938020000000001,0.9855500000000001,0.984804,0.9852630000000001,0.9939010000000001,0.986237,0.985448,0.9865790000000001,6.5e-05,0.000219,0.00019999999999999998,7.4e-05,0.9962830000000001,0.9992990000000002,0.9997460000000001,1.000002,bn5,11.0
88,0.99704,0.991739,0.991633,0.9917400000000001,0.996824,0.991897,0.991677,0.9922930000000001,0.0,0.00019999999999999998,0.00014199999999999998,0.0,0.9982580000000001,0.999719,0.999905,1.000001,bn5,12.0
89,0.998732,0.995158,0.996005,0.9955999999999999,0.9986400000000001,0.995577,0.995906,0.9957030000000001,0.0,0.000165,9.999999999999999e-05,0.0,0.9991080000000001,0.999889,1.000001,1.000001,bn5,13.0
90,0.9993740000000001,0.9978170000000002,0.9985140000000001,0.9978140000000002,0.9992920000000001,0.9976470000000001,0.998044,0.9976700000000001,0.0,3e-05,9.999999999999999e-05,0.0,0.9996430000000002,1.0,1.0,1.0,bn5,14.0
91,0.9997470000000002,0.9991850000000001,0.9992020000000001,0.9991020000000002,0.9995920000000001,0.9990900000000001,0.9988100000000001,0.9986850000000002,0.0,0.0,1.5e-05,0.0,0.9998650000000001,1.0,1.0,1.0,bn5,15.0
92,0.9999990000000001,0.999815,0.9995260000000001,0.9996670000000001,0.9998650000000001,0.999414,0.999588,0.999177,0.0,0.0,0.0,0.0,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.9999990000000001,bn5,16.0
93,1.0,1.0,0.999834,0.999856,1.0,0.999623,0.999756,0.999766,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn5,17.0
94,1.0,1.0,0.9999,0.999938,1.0,0.9998,0.999934,0.9999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn5,18.0
95,0.000911,0.00014,0.00022699999999999996,0.00013299999999999998,0.00033999999999999997,6.599999999999999e-05,0.0,4.4e-05,0.632149,0.8975969999999999,0.896984,0.895972,0.0047880000000000015,0.023686999999999993,0.10327100000000003,0.9999989999999997,bn0,0.0
96,0.017632,0.005282,0.005787999999999999,0.005634000000000001,0.01636,0.0043,0.003797,0.0045910000000000005,0.23258,0.5644430000000001,0.5613750000000003,0.563071,0.07053399999999997,0.193871,0.4369389999999997,0.9999960000000004,bn0,1.0
97,0.078682,0.032614000000000004,0.033137,0.03260799999999999,0.07813099999999999,0.032087000000000004,0.031332000000000006,0.032697,0.085577,0.29338699999999984,0.288864,0.2943109999999998,0.244175,0.4493689999999998,0.7069230000000002,0.9999990000000005,bn0,2.0
